品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,83.52045368,86.89237296,81.55817068,88.87519312,85.62967773,86.13606108,79.8723186,84.76955472,2,29,2,7,3,2,0,40,5,17,4,7,36,14,7,15,35,0
2,85.36894535,85.62934458,77.80531758,85.6115933,83.85439911,83.06086591,79.8723186,85.54478058,2,27,2,5,3,2,0,28,6,5,4,7,32,13,8,15,35,0
2,87.07429814,88.91681971,62.79052727,87.97971202,76.46171063,83.5955792,77.77433233,78.11402303,2,29,2,7,3,2,0,40,6,16,4,2,30,11,8,15,30,0
2,76.69946665,85.11325432,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,30,2,3,3,2,0,31,4,7,6,5,30,18,25,0,0,0
2,77.80869155,76.54043924,77.80531758,77.76704377,77.76249789,77.77367433,71.04317701,77.76472787,2,25,1,4,3,2,0,26,7,3,5,4,40,30,35,0,0,0
2,80.7664081,77.80346762,74.05246448,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,10,2,8,3,2,0,33,5,8,7,9,60,55,50,10,10,0
2,83.00735669,86.89237296,77.80531758,85.1897245,85.62967773,86.13606108,82.16439024,84.76955472,1,10,2,5,1,1,0,29,6,6,6,5,15,8,10,13,10,0
2,70.24843774,76.54043924,70.44455435,73.60796285,68.05980888,74.69847916,71.0551998,77.33879717,1,10,1,3,3,2,0,30,6,5,5,2,20,6,8,0,35,0
2,73.7140641,59.05800318,29.5879959,67.08076321,53.54321989,50.26353091,66.66514189,44.43127419,1,3,2,6,2,3,0,29,6,5,4,8,30,8,20,30,10,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,32,1,10,1,1,0,33,6,10,6,3,30,25,26,25,5,0
2,84.6734629,85.62934458,81.55817068,85.6115933,84.01865341,88.88277078,82.15236745,85.54478058,2,10,2,5,3,2,0,33,5,9,8,10,30,20,26,10,10,0
2,80.7664081,88.91681971,77.80531758,88.87519312,79.37352221,88.88277078,75.42121213,85.54478058,2,29,1,3,2,3,0,30,6,7,5,2,36,20,15,37,8,0
2,67.04680521,72.36945563,66.69170125,69.92249424,72.74689909,72.48648275,73.20221184,73.66173617,1,6,3,9,2,3,0,31,4,10,4,2,30,18,24,0,0,0
2,83.52045368,82.07073087,77.80531758,77.76704377,81.00281808,80.52038403,82.16439024,81.86771957,2,27,2,3,4,4,0,28,6,2,3,4,35,13,15,0,0,0
2,77.80869155,58.06272103,62.79052727,62.4998135,58.9493036,67.19929117,71.03115423,59.65208248,2,2,2,2,3,2,0,25,5,1,1,5,30,7,10,40,8,0
2,91.01419905,71.14433942,81.55817068,78.24065607,80.83856378,80.52038403,93.14054387,81.09249372,1,20,2,10,2,3,0,34,5,10,7,9,60,48,50,10,10,0
2,81.18015054,84.500508,81.55817068,84.7161122,83.85439911,80.84886951,82.21341601,85.54478058,2,6,2,8,3,2,0,32,5,6,7,9,50,40,30,10,10,0
2,76.75999877,72.01336765,74.05246448,77.34517498,72.74689909,75.02696464,71.0551998,73.66173617,1,8,1,8,2,3,0,34,6,9,5,2,40,20,30,15,0,0
2,72.40635542,76.54043924,74.05246448,77.76704377,74.68643201,75.02696464,75.67634606,67.43213518,1,25,1,3,3,2,0,29,5,3,1,4,14,5,13,10,10,0
2,55.19177636,46.47967728,40.70161223,41.16899757,36.56282025,52.47751831,62.27508399,59.57245165,2,28,2,2,4,4,0,29,6,5,4,8,25,8,16,13,6,0
2,52.02345177,52.85860001,59.33093802,62.97342581,58.78781804,60.84267301,59.94600936,62.97984832,2,24,1,5,2,3,0,25,5,3,4,9,30,10,15,30,6,0
2,88.92278981,85.91258485,85.16608081,88.87519312,79.53777651,83.5955792,77.77433233,88.87254642,1,30,1,8,1,1,0,31,6,8,4,3,19,7,13,0,0,1
2,78.91791644,80.32952439,85.31102379,86.0852056,90.27480892,77.77367433,91.21259739,77.76472787,1,8,1,2,4,4,0,30,6,8,4,2,20,10,10,0,0,0
2,64.84610161,66.69011554,70.44455435,66.65889442,66.65499787,66.66457788,71.23726238,66.65690932,1,13,1,6,2,3,0,31,6,6,4,7,20,12,10,30,5,0
2,65.89479439,75.3736905,70.29961138,77.76704377,81.00281808,77.77367433,71.23726238,77.76472787,1,7,2,5,2,3,0,36,5,14,3,5,26,9,9,20,20,0
2,86.70434003,85.62934458,88.91893392,81.92612469,85.85416258,85.80757561,86.60347392,74.86289273,2,8,2,6,3,2,0,32,5,6,8,10,30,25,20,10,10,1
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,6,2,10,3,2,0,32,5,7,8,10,30,20,20,10,10,0
2,82.79728523,84.64955647,85.16608081,84.7161122,83.85439911,83.5955792,82.16439024,85.54478058,2,14,2,8,2,3,0,32,6,9,8,10,30,25,26,10,10,0
2,61.72109952,71.91708801,51.82185391,62.97342581,49.22542647,55.88149462,68.82417673,77.41543272,1,4,3,6,3,2,0,26,5,4,4,7,40,25,15,40,0,0
2,85.36894535,84.09517762,85.16608081,81.92612469,85.79393203,86.13606108,82.16439024,85.54478058,1,13,2,9,2,3,0,32,6,9,7,9,70,60,50,10,10,1
2,85.78268779,85.91258485,66.54338037,88.87519312,80.94258752,80.84886951,77.77433233,77.33879717,2,32,1,1,1,1,0,33,6,10,4,3,40,20,19,18,20,0
2,74.66858952,68.67665012,70.44455435,74.50344395,71.50634238,69.41128758,71.0551998,70.75990103,2,25,1,6,2,3,0,27,4,3,6,7,17,5,6,20,20,0
2,68.52698662,60.89819338,59.33093802,62.4998135,60.3386118,55.55548143,64.37307026,58.87685662,1,2,2,2,2,3,0,21,4,1,4,4,10,9,9,50,20,0
2,79.33165888,76.06226115,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,30,2,4,1,1,0,31,5,7,6,7,40,15,22,0,0,0
2,76.69946665,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,30,2,3,1,1,0,31,6,6,5,7,22,17,17,0,0,0
2,94.30902761,97.02593694,77.66037461,93.45614283,96.90143205,80.84886951,95.6026553,96.65259912,2,17,2,3,4,4,0,24,5,1,6,5,17,5,8,20,0,0
2,85.04342101,85.2240142,81.55817068,78.18891256,85.62967773,83.5955792,84.49346486,81.09249372,2,29,2,7,3,2,0,41,4,18,4,7,29,12,7,20,33,0
2,73.2061543,74.11066211,70.44455435,74.50344395,72.97138394,77.77367433,73.33524865,77.76472787,2,30,2,3,3,2,0,31,6,7,5,7,20,12,15,0,0,0
2,84.6734629,85.2240142,81.55817068,81.45251238,80.83856378,83.5955792,84.25035372,85.19548542,2,15,3,10,3,2,0,31,6,10,5,4,20,10,10,35,25,0
2,71.29713052,71.14433942,70.44455435,70.81797534,71.67059668,71.95176946,68.76312816,70.75990103,2,20,1,10,4,4,0,31,6,8,6,7,20,12,14,0,0,0
2,82.79728523,86.89237296,81.55817068,85.6115933,87.09471929,88.88277078,86.59145113,81.44178887,2,12,2,8,3,2,0,32,6,7,7,9,30,20,22,10,10,0
2,77.80869155,77.80346762,74.05246448,77.76704377,77.76249789,77.77367433,80.06640397,77.76472787,1,10,2,9,3,2,0,32,6,7,7,9,65,55,40,10,10,0
2,77.80869155,79.06649601,92.67178702,81.03064359,79.53777651,88.88277078,88.88352277,88.87254642,1,3,4,3,1,1,0,27,4,5,9,11,10,5,8,15,10,0
2,68.92914139,69.11989267,81.41322771,81.92612469,71.34208808,66.33609241,71.28628816,73.66173617,2,5,2,18,2,3,0,41,7,18,4,1,23,8,10,0,0,0
2,85.56742914,88.6714916,92.52684404,93.45614283,81.31305513,88.34805749,91.21259739,91.77438157,1,5,1,2,3,2,0,27,4,3,5,8,10,6,9,0,0,1
2,81.16405222,82.34186945,77.80531758,69.92249424,72.52241424,78.10215981,71.24928516,81.86771957,2,28,2,3,2,3,0,29,6,5,3,4,12,8,10,1,15,0
2,83.93419612,84.64955647,77.80531758,85.1897245,82.6138424,83.5955792,82.34645282,85.54478058,2,30,2,5,2,3,0,31,6,5,4,7,24,15,15,30,10,0
2,86.70434003,83.23747961,81.55817068,85.1897245,85.85416258,86.13606108,84.31140228,84.76955472,2,32,2,6,2,3,0,33,4,8,4,7,20,11,15,0,7,1
2,85.04342101,83.38652808,88.91893392,88.87519312,88.86999791,88.88277078,88.87149998,78.11402303,2,26,1,6,3,2,0,27,5,6,2,8,40,10,20,30,10,0
2,77.80869155,83.23747961,77.80531758,77.76704377,88.86999791,88.88277078,88.88352277,88.87254642,2,10,2,11,3,2,0,32,5,8,7,9,50,45,40,10,10,0
2,77.80869155,74.79923276,74.05246448,77.76704377,77.76249789,69.41128758,73.20221184,77.76472787,2,26,1,6,3,2,0,27,6,4,4,4,18,10,10,20,10,0
2,71.89844562,68.79874023,70.44455435,67.55437552,66.43051302,71.95176946,71.0551998,74.43696203,1,3,3,6,2,3,0,28,4,3,4,8,25,15,18,0,12,0
2,79.33165888,76.06226115,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,31,1,5,4,4,0,33,6,10,4,2,16,8,5,10,15,0
2,80.94879357,82.21977934,74.05246448,78.18891256,85.79393203,80.84886951,82.34645282,84.76955472,2,25,1,7,3,2,0,26,6,4,5,5,25,10,20,11,0,0
2,77.26790856,72.77478601,66.69170125,77.76704377,60.56309666,58.30219113,68.75110538,70.33397033,2,29,2,3,3,2,0,30,6,6,2,5,25,10,20,0,0,0
2,86.3511297,86.48704258,74.05246448,81.45251238,85.62967773,88.88277078,88.88352277,85.19548542,2,30,2,5,3,2,0,31,6,6,6,4,25,15,20,0,0,1
2,74.25484708,75.77902087,62.93884815,63.3952946,69.73106376,71.95176946,73.33524865,66.65690932,1,5,4,8,2,3,0,36,6,12,6,3,20,15,12,10,10,0
2,68.72547041,73.34924375,66.69170125,77.76704377,71.50634238,69.41128758,75.48226069,70.33397033,1,10,2,5,2,3,0,31,6,7,3,2,25,20,15,10,10,0
2,76.14258534,81.05303059,70.29961138,77.76704377,65.12972575,66.12986459,75.47023791,67.00620448,1,6,1,3,3,2,0,28,5,4,4,8,25,12,8,40,10,0
2,70.37547828,57.3914666,55.42976404,70.34436303,64.8194887,69.41128758,71.10422558,66.65690932,2,35,1,15,3,2,0,36,6,12,7,9,23,18,12,0,0,0
2,81.68806034,83.23747961,81.55817068,81.45251238,82.7780967,99.99186723,82.34645282,85.97071128,2,20,1,9,4,4,0,31,5,6,6,8,20,14,15,0,0,0
2,75.59024176,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,13,2,4,1,1,0,29,6,4,6,5,20,15,15,0,0,0
2,85.04342101,80.19533259,81.55817068,85.1897245,82.6138424,83.5955792,84.49346486,84.76955472,1,14,2,4,2,3,0,30,6,5,4,8,20,11,13,0,17,0
2,93.52532705,90.94126646,96.27969715,93.03427403,85.62967773,94.70467565,93.45564325,89.22184158,2,25,2,7,2,3,0,27,6,3,5,4,33,18,25,25,0,0
2,72.09692941,69.6943504,74.05246448,74.08157516,63.57893199,72.48648275,68.77515095,74.43696203,1,4,2,6,2,3,0,31,4,10,4,2,30,20,25,30,5,0
2,74.25484708,74.79923276,55.57808492,70.34436303,68.43027649,77.77367433,66.66514189,70.33397033,2,27,1,3,3,2,0,29,6,5,4,4,30,12,20,20,0,0
2,87.61508113,92.60962522,81.55817068,84.7161122,82.7780967,83.06086591,82.15236745,85.54478058,2,20,1,1,3,2,0,22,6,1,4,8,30,20,15,30,5,0
2,87.07429814,86.89237296,88.91893392,85.6115933,85.62967773,80.84886951,88.88352277,84.76955472,1,8,1,2,4,4,0,34,5,8,4,9,30,15,15,0,0,1
2,82.4717609,81.09094276,81.41322771,77.76704377,79.59800707,74.69847916,77.72530655,84.76955472,1,5,2,10,2,3,0,33,6,8,7,9,40,35,26,10,10,0
2,82.79728523,88.26616123,81.55817068,88.87519312,84.07888396,83.5955792,77.71328377,81.44178887,1,10,2,10,3,2,0,32,4,7,7,9,50,45,40,10,10,0
2,78.16708906,78.49203827,59.46925564,81.92612469,87.15494985,78.30838762,88.88352277,88.44661572,2,30,2,10,1,1,0,31,5,7,3,2,50,20,30,30,10,0
2,79.65718321,79.82791437,74.05246448,81.45251238,79.53777651,77.77367433,73.39629721,77.76472787,1,9,2,8,1,1,0,32,5,6,7,9,60,55,50,10,10,0
2,75.36407197,87.65379133,81.55817068,84.7161122,87.09471929,83.5955792,84.44443909,85.19548542,2,8,2,5,3,2,0,32,6,7,7,9,56,50,45,10,10,0
2,80.57883545,84.500508,81.55817068,88.87519312,85.85416258,88.88277078,84.49346486,85.54478058,1,12,2,9,2,3,0,32,5,8,7,9,60,50,40,10,10,0
2,84.85584836,90.45098667,85.31102379,88.87519312,84.01865341,83.5955792,90.98150904,81.44178887,2,27,1,5,2,3,0,29,6,6,6,8,15,8,8,0,0,1
2,77.11320909,76.78539092,77.80531758,78.24065607,75.98721927,69.73977306,71.24928516,78.11402303,2,8,3,5,4,4,0,32,5,8,4,6,26,7,23,25,3,0
2,40.36359359,47.70808323,51.82185391,52.75450277,53.70762203,57.76470989,55.5418656,52.21832964,2,31,1,3,3,2,0,33,4,11,5,6,12,8,9,15,0,0
2,90.95366694,92.60962522,81.41322771,92.13879294,89.09448277,88.88277078,77.77433233,88.87254642,1,39,2,6,4,4,0,41,4,15,4,2,20,11,6,26,20,0
2,72.40635542,72.81269818,62.93884815,70.34436303,79.0030546,83.38935139,73.1291405,76.98950202,1,5,2,3,2,3,0,24,5,2,4,8,23,15,12,0,20,0
2,42.71706447,44.45340835,33.340849,47.69913474,36.39856595,39.14919422,44.43676175,44.43127419,2,11,1,3,3,2,0,26,5,4,3,8,30,15,20,20,15,0
2,84.25972045,84.64955647,81.55817068,85.1897245,82.7780967,80.84886951,77.77433233,77.76472787,1,10,3,8,2,3,0,31,6,8,3,8,24,13,8,25,20,0
2,74.25484708,68.50752277,74.05246448,77.76704377,71.44611182,80.84886951,80.10340696,74.08766687,1,10,1,3,2,3,0,33,5,9,4,2,20,10,15,30,10,0
2,83.93419612,86.48704258,77.80531758,81.45251238,82.6138424,83.06086591,84.31140228,77.76472787,2,30,1,20,2,3,0,57,5,32,4,9,30,20,10,50,6,0
2,84.85584836,87.65379133,85.16608081,88.87519312,85.79393203,86.13606108,84.50548765,85.54478058,1,12,1,10,2,3,0,33,5,10,8,10,12,7,10,15,10,0
2,68.72547041,67.95314392,74.05246448,66.65889442,66.71522843,71.95176946,71.0551998,71.10919618,2,15,1,6,2,3,0,31,5,10,3,3,20,15,10,0,13,0
2,77.80869155,74.11066211,70.29961138,74.08157516,77.76249789,77.77367433,75.48226069,77.76472787,2,26,1,4,2,3,0,28,6,3,6,5,30,14,26,0,0,0
2,57.7989448,55.57676345,48.06900081,52.28420772,57.32277647,58.63067661,62.28710677,51.86872009,2,9,1,3,3,2,0,24,5,3,4,8,50,20,45,13,0,0
2,74.85097499,73.53620438,70.44455435,70.81797534,68.37004594,71.95176946,73.20221184,70.75990103,2,28,1,5,3,2,0,30,6,6,4,5,16,8,10,0,0,0
2,79.65718321,80.23324475,74.05246448,77.76704377,71.67059668,75.02696464,77.77433233,81.44178887,2,26,1,6,3,2,0,27,5,6,4,8,16,8,9,20,10,0
2,77.80869155,77.80346762,66.69170125,77.76704377,77.76249789,72.48648275,73.39629721,74.43696203,2,27,1,7,3,2,0,28,5,5,4,4,18,9,10,15,12,0
2,73.80228221,66.69011554,66.69170125,66.65889442,66.65499787,66.66457788,66.66514189,66.65690932,2,20,1,3,2,3,0,36,5,10,4,2,15,10,7,35,5,0
2,72.82009786,72.08621536,70.44455435,77.76704377,74.52217771,71.95176946,75.49428348,74.43696203,1,6,2,8,4,4,0,35,6,9,5,2,20,9,10,30,5,0
2,80.94879357,75.3736905,74.19740745,74.08157516,80.83856378,85.80757561,77.76230954,77.76472787,2,30,1,5,3,2,0,30,5,7,5,4,19,8,15,5,0,0
2,83.21102768,80.23324475,85.16608081,77.76704377,79.22753946,83.5955792,77.9684177,77.41543272,2,30,1,8,3,2,0,31,5,8,5,4,20,8,14,50,0,0
2,83.21102768,83.48280772,85.16608081,81.92612469,81.00281808,80.52038403,84.44443909,81.86771957,2,26,2,2,3,2,0,27,5,2,1,8,30,8,25,0,0,1
2,81.68806034,80.23324475,77.80531758,77.76704377,77.76249789,88.88277078,77.77433233,81.86771957,2,31,1,10,3,2,0,32,5,10,4,1,15,8,10,10,10,0
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,29,2,6,2,3,0,31,6,8,6,4,30,20,25,5,0,1
2,75.23703143,81.09094276,85.16608081,81.92612469,84.07888396,83.06086591,80.05438118,81.86771957,2,27,1,5,3,2,0,28,6,4,4,5,32,19,27,12,0,0
2,66.69459328,68.71456229,66.69170125,66.65889442,76.29745633,75.02696464,71.0551998,70.75990103,2,2,1,3,2,2,0,33,5,12,4,6,30,25,20,0,0,0
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,29,2,6,2,3,0,39,3,16,6,4,34,13,15,15,0,1
2,75.59024176,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,85.11884988,1,6,2,4,1,1,0,31,5,6,3,5,50,45,30,10,10,0
2,76.69946665,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,6,2,4,1,1,0,31,5,6,3,2,50,14,46,10,10,0
2,74.45333087,79.27353553,88.91893392,88.87519312,85.79393203,79.98567074,84.32342507,84.76955472,2,6,3,4,2,3,0,40,5,16,6,4,20,10,16,15,15,0
2,88.92278981,88.91681971,88.91893392,81.03064359,88.86999791,83.06086591,82.16439024,88.87254642,2,29,2,7,3,2,0,39,5,16,4,6,32,14,10,20,25,0
2,75.23703143,76.94576962,70.44455435,74.50344395,76.04744983,75.56167793,77.77433233,70.33397033,1,15,1,10,1,1,0,31,6,8,7,9,60,50,40,10,5,0
2,54.86490863,61.15868707,51.96354944,65.76341332,65.18995631,60.84267301,57.82191445,77.76472787,2,3,1,2,4,4,0,28,6,3,3,5,27,17,8,30,20,0
2,69.8346953,66.69011554,66.69170125,69.92249424,69.89531806,72.48648275,68.94519074,69.98467517,2,6,2,5,4,4,0,35,6,11,7,9,35,28,20,15,15,0
2,69.50917097,68.43132202,70.29961138,59.70982599,68.49050705,60.84267301,66.61611612,69.98467517,2,3,2,2,4,4,0,28,6,3,3,5,27,8,8,30,20,0
2,77.80869155,81.49627314,77.80531758,77.76704377,75.98721927,66.66457788,75.48226069,77.76472787,2,7,4,6,2,3,0,31,6,7,6,5,30,20,10,32,17,0
2,77.62630608,59.82124373,66.54338037,66.23702563,50.52738456,50.26353091,53.39292105,58.52425178,2,5,1,3,3,2,0,23,5,3,7,9,30,20,10,40,20,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,75.49428348,77.76472787,1,5,2,5,1,1,0,27,5,5,4,5,30,20,15,20,10,0
2,72.22396995,75.77902087,70.44455435,77.76704377,82.07912049,80.52038403,77.58024696,74.43696203,1,15,1,10,1,1,0,31,5,8,7,9,30,20,20,10,5,0
2,86.89191268,85.62934458,88.91893392,88.87519312,85.62967773,85.80757561,84.49346486,84.76955472,2,29,1,7,3,2,0,39,5,14,4,6,36,20,15,10,20,0
2,85.96507325,87.9370316,88.91893392,84.7161122,85.79393203,86.13606108,86.7855365,84.76955472,2,29,2,7,3,2,0,40,5,15,4,6,43,10,16,20,20,0
2,87.07429814,85.91258485,88.91893392,88.87519312,85.79393203,83.06086591,84.31140228,84.76955472,2,29,2,7,3,2,0,40,5,17,4,7,48,14,21,10,20,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,75.48226069,77.76472787,2,7,1,4,2,3,0,41,5,16,2,1,50,45,30,20,10,0
2,78.91791644,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,28,2,8,3,2,0,30,6,6,7,9,22,12,10,0,0,0
2,78.91791644,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,6,2,4,1,1,0,31,5,4,3,2,20,10,10,20,10,0
2,77.80869155,81.49627314,77.80531758,77.76704377,77.76249789,86.13606108,80.06640397,84.76955472,2,28,1,3,4,4,0,29,6,3,5,4,28,15,11,0,0,0
2,72.82009786,76.54043924,70.44455435,70.34436303,74.52217771,69.73977306,73.39629721,73.66173617,2,10,2,4,2,3,0,31,5,5,5,5,10,5,6,20,10,0
2,85.04342101,85.62934458,81.55817068,84.7161122,85.62967773,86.13606108,84.31140228,84.76955472,1,12,2,9,4,4,0,35,5,10,1,4,13,8,10,22,11,0
2,71.29713052,79.5446741,74.19740745,78.24065607,69.73106376,75.02696464,71.23726238,74.08766687,2,28,2,3,4,4,0,29,5,4,7,9,15,6,6,20,0,0
2,73.33319484,71.24061905,74.05246448,67.13250673,81.00281808,69.41128758,75.6152975,77.41543272,2,29,1,6,4,4,0,31,7,5,6,8,25,13,20,10,4,0
2,73.2061543,79.06649601,70.44455435,74.50344395,71.56657293,61.04890083,68.71410239,76.98950202,2,20,1,8,2,3,0,31,4,6,5,4,20,18,15,0,0,0
2,85.24190481,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,1,3,2,5,3,2,0,27,6,3,1,7,22,10,8,20,20,0
2,70.24843774,65.42708715,70.44455435,66.65889442,66.65499787,66.66457788,68.76312816,70.33397033,2,21,1,8,2,3,0,39,6,10,3,4,30,10,20,0,13,0
2,73.2061543,68.67665012,70.44455435,73.60796285,72.91115339,74.69847916,73.38427443,70.75990103,2,25,1,3,3,2,0,26,4,3,5,8,14,8,10,0,0,0
2,75.77781441,76.54043924,66.69170125,77.76704377,68.43027649,74.69847916,66.66514189,77.76472787,2,29,3,5,2,3,0,30,4,7,3,7,16,12,13,20,0,0
2,88.92278981,86.89237296,88.91893392,88.87519312,85.79393203,88.88277078,84.44443909,88.87254642,1,10,1,5,3,2,0,30,6,4,4,4,20,11,18,0,0,1
2,74.25484708,74.51599249,70.44455435,81.45251238,72.91115339,75.02696464,68.76312816,70.75990103,1,8,1,7,2,3,0,32,5,10,4,1,40,30,28,18,8,0
2,78.73034378,72.12412753,77.66037461,74.08157516,76.46171063,77.77367433,64.56715562,77.76472787,1,4,2,3,4,4,0,28,5,5,4,5,16,8,10,20,0,0
2,67.98620364,77.76555546,77.80531758,85.1897245,79.70203081,88.88277078,84.44443909,81.44178887,1,5,2,6,1,1,0,29,6,6,4,7,18,9,12,30,10,0
2,74.25484708,70.06176861,70.44455435,74.08157516,74.74666256,77.77367433,71.23726238,74.43696203,1,6,2,6,2,3,0,29,6,6,4,7,16,10,12,30,10,0
2,85.04342101,85.62934458,81.55817068,85.1897245,83.85439911,83.5955792,86.59145113,85.54478058,1,3,1,4,2,3,0,25,6,3,4,4,15,9,9,20,6,0
2,78.20633566,75.66788457,48.21069634,74.55518746,87.09471929,79.98567074,77.58024696,70.33397033,2,28,2,9,4,4,0,30,6,6,5,4,27,10,19,25,10,0
2,72.26155274,73.27639603,66.54338037,70.81797534,66.71522843,61.1686862,75.48226069,66.23097863,1,20,2,5,4,4,0,31,5,6,4,8,25,8,12,30,10,0
2,52.02345177,56.83979183,59.33093802,58.81434489,55.54749785,58.30219113,57.84802309,66.65690932,1,5,2,4,2,3,0,28,6,4,4,8,20,10,7,30,20,0
2,67.62143271,71.324797,74.05246448,67.08076321,76.15147357,61.04890083,71.17621382,70.75990103,1,20,1,5,2,3,0,29,5,3,3,2,36,6,26,20,10,0
2,79.83956868,74.51599249,63.08379112,69.92249424,65.04397355,69.73977306,68.5690428,74.08766687,1,14,1,10,4,4,0,31,4,7,6,4,30,11,20,30,10,0
2,71.29713052,73.34924375,70.44455435,74.50344395,74.74666256,75.02696464,75.67634606,74.43696203,2,27,1,3,4,4,0,29,5,4,4,8,19,10,15,0,0,0
2,72.40635542,71.51175763,74.05246448,66.65889442,72.74689909,69.41128758,68.76312816,77.76472787,2,35,1,10,1,1,0,36,5,12,3,4,15,10,10,10,10,0
2,84.32025257,82.21977934,81.55817068,85.1897245,85.85416258,83.5955792,84.44443909,85.54478058,1,11,1,6,3,2,0,28,6,3,4,8,35,18,29,15,0,0
2,74.12780654,80.23324475,70.44455435,81.45251238,77.76249789,80.52038403,73.33524865,74.43696203,2,30,2,10,1,1,0,31,6,8,7,9,30,20,15,30,5,0
2,75.77781441,69.88131103,70.29961138,74.08157516,69.8350875,66.66457788,64.37307026,63.32914348,2,12,2,6,2,3,0,32,6,8,4,2,23,15,5,30,25,0
2,77.0855231,80.23324475,70.44455435,81.45251238,77.82272845,77.77367433,82.16439024,78.53995373,2,26,1,6,1,1,0,27,6,6,4,5,30,25,20,0,0,0
2,71.29713052,73.53620438,85.16608081,77.76704377,72.74689909,72.48648275,75.48226069,81.09249372,2,27,2,2,3,2,0,28,5,5,5,8,15,10,10,20,5,0
2,72.66537132,77.80346762,70.44455435,81.03064359,74.52217771,80.84886951,77.77433233,77.76472787,2,26,1,6,1,1,0,28,6,6,4,4,60,55,45,0,0,0
2,72.27931487,72.12412753,66.69170125,70.81797534,66.65499787,74.69847916,77.77433233,73.66173617,1,13,1,5,3,2,0,30,6,4,4,4,25,16,18,20,0,0
2,72.09692941,75.77902087,81.55817068,81.03064359,75.98721927,75.23319245,77.77433233,74.43696203,2,26,1,6,1,1,0,28,5,6,4,8,30,25,20,0,0,0
2,74.12780654,70.38292105,77.80531758,78.66252487,77.76249789,77.77367433,77.77433233,70.33397033,1,6,2,5,1,1,0,28,4,5,4,8,70,65,45,0,0,0
2,75.96019988,71.51175763,74.05246448,77.29343146,77.76249789,75.02696464,73.15318607,71.10919618,2,26,1,6,1,1,0,27,6,6,4,8,70,65,56,0,0,0
2,76.69946665,77.80346762,77.80531758,81.03064359,77.82272845,80.84886951,77.90736913,81.09249372,2,26,1,6,1,1,0,28,6,6,4,8,80,75,55,0,0,0
2,77.80869155,79.06649601,77.80531758,74.50344395,80.83856378,77.77367433,82.34645282,77.76472787,2,26,1,6,1,1,0,28,6,6,4,8,60,55,45,0,0,0
2,64.12293317,69.11989267,66.69170125,66.65889442,63.63916254,66.66457788,66.66514189,59.22615178,2,10,1,9,2,3,0,34,7,10,3,2,20,15,10,0,16,0
2,88.38200683,77.39813725,92.67178702,85.1897245,82.942351,94.70467565,80.19944077,81.86771957,2,9,1,8,2,3,0,30,5,9,3,2,20,5,16,22,8,0
2,85.04342101,85.62934458,85.16608081,88.87519312,85.62967773,88.88277078,84.31140228,84.76955472,2,16,3,9,4,4,0,36,3,12,7,9,30,25,25,10,10,1
2,87.81356492,82.62510972,66.69170125,77.76704377,74.68643201,75.02696464,68.94519074,74.43696203,2,27,1,2,3,2,0,29,6,4,3,8,19,8,10,0,0,0
2,64.12293317,66.69011554,66.69170125,66.65889442,63.10284272,66.66457788,66.66514189,63.32914348,2,15,2,6,2,3,0,33,6,10,3,3,15,10,10,20,0,0
2,86.70434003,79.82791437,85.16608081,88.87519312,87.09471929,86.13606108,86.59145113,85.54478058,2,10,3,1,4,4,0,25,5,4,5,7,20,8,15,20,5,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,10,2,8,2,3,0,31,5,10,7,9,10,6,8,18,13,0
2,73.92932275,76.90785746,70.44455435,74.08157516,72.91115339,83.5955792,82.34645282,84.76955472,2,35,1,13,2,3,0,36,4,12,3,5,30,25,25,0,0,0
