目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
1009.0,2.0,75.96,71.51,74.05,77.29,77.76,75.03,73.15,71.11,2.0,26.0,1.0,6.0,1.0,1.0,#NULL!,1994.0,6.0,6.0,4.0,8.0,70.0,65.0,56.0,0.0,0.0,0.0
1010.0,2.0,76.7,77.8,77.81,81.03,77.82,80.85,77.91,81.09,2.0,26.0,1.0,6.0,1.0,1.0,#NULL!,1993.0,6.0,6.0,4.0,8.0,80.0,75.0,55.0,0.0,0.0,0.0
1011.0,2.0,77.81,79.07,77.81,74.5,80.84,77.77,82.35,77.76,2.0,26.0,1.0,6.0,1.0,1.0,#NULL!,1993.0,6.0,6.0,4.0,8.0,60.0,55.0,45.0,0.0,0.0,0.0
1012.0,2.0,64.12,69.12,66.69,66.66,63.64,66.66,66.67,59.23,2.0,10.0,1.0,9.0,2.0,3.0,#NULL!,1987.0,8.0,10.0,3.0,2.0,20.0,15.0,10.0,0.0,16.0,0.0
1013.0,2.0,82.41,80.2,81.56,81.45,84.08,77.77,75.48,81.87,2.0,31.0,1.0,6.0,3.0,5.0,1,1989.0,5.0,6.0,4.0,4.0,27.0,19.0,16.0,21.0,6.0,0.0
1014.0,2.0,79.84,79.07,77.81,81.93,77.76,77.77,79.86,77.76,2.0,29.0,2.0,7.0,5.0,6.0,1,1985.0,5.0,12.0,4.0,2.0,9.0,5.0,4.0,20.0,0.0,0.0
1015.0,2.0,85.97,84.46,81.56,85.61,82.78,83.06,84.49,81.44,2.0,12.0,3.0,6.0,3.0,5.0,1,1988.0,4.0,7.0,7.0,9.0,30.0,20.0,18.0,10.0,10.0,0.0
1016.0,2.0,92.48,79.62,85.17,81.45,83.85,72.49,77.77,74.09,2.0,26.0,2.0,5.0,5.0,6.0,1,1993.0,6.0,3.0,6.0,8.0,15.0,5.0,7.0,0.0,0.0,1.0
1017.0,2.0,85.24,83.48,81.56,84.72,82.61,80.52,82.4,81.09,1.0,18.0,3.0,5.0,5.0,5.0,2,1987.0,5.0,10.0,6.0,4.0,16.0,11.0,10.0,20.0,0.0,0.0
1018.0,2.0,64.12,59.99,66.69,66.66,63.64,61.38,59.95,62.55,1.0,15.0,1.0,5.0,3.0,5.0,1,1989.0,5.0,5.0,3.0,2.0,15.0,5.0,9.0,20.0,5.0,0.0
1019.0,2.0,78.92,81.85,77.81,77.77,77.76,77.77,77.77,77.76,2.0,20.0,2.0,12.0,6.0,6.0,3,1979.0,5.0,20.0,4.0,1.0,30.0,20.0,23.0,0.0,0.0,0.0
1020.0,2.0,73.21,73.35,77.81,67.55,74.75,69.74,68.78,74.86,2.0,30.0,2.0,5.0,3.0,5.0,1,1990.0,6.0,5.0,4.0,2.0,25.0,21.0,16.0,11.0,6.0,0.0
1021.0,2.0,73.93,64.58,62.94,70.82,60.4,68.88,82.21,67.01,1.0,5.0,1.0,5.0,3.0,5.0,1,1992.0,6.0,6.0,8.0,10.0,20.0,7.0,9.0,20.0,0.0,0.0
1022.0,2.0,73.71,79.43,77.81,85.19,77.7,83.06,82.35,85.54,1.0,12.0,2.0,5.0,3.0,5.0,1,1984.0,5.0,13.0,4.0,7.0,20.0,10.0,12.0,40.0,10.0,0.0
1023.0,2.0,73.93,75.78,77.81,77.77,74.52,69.41,73.38,70.76,2.0,38.0,2.0,13.0,5.0,6.0,1,1982.0,6.0,16.0,3.0,4.0,35.0,23.0,19.0,15.0,13.0,0.0
1024.0,2.0,76.29,80.81,77.81,77.77,77.76,77.77,77.77,77.76,2.0,5.0,2.0,9.0,3.0,5.0,1,1988.0,5.0,7.0,7.0,9.0,13.0,40.0,30.0,10.0,10.0,0.0
1025.0,2.0,83.21,85.63,88.92,85.61,85.63,86.14,82.16,84.77,2.0,12.0,3.0,5.0,3.0,5.0,1,1989.0,4.0,6.0,7.0,9.0,30.0,20.0,26.0,10.0,10.0,0.0
1026.0,2.0,66.69,66.69,66.69,66.66,67.96,69.41,68.95,66.66,1.0,12.0,1.0,5.0,3.0,5.0,1,1990.0,6.0,5.0,3.0,4.0,22.0,10.0,7.0,50.0,5.0,0.0
1027.0,2.0,87.28,83.12,99.03,84.72,78.24,77.98,93.31,89.22,2.0,18.0,1.0,12.0,3.0,5.0,1,1982.0,5.0,13.0,3.0,6.0,28.0,16.0,17.0,0.0,0.0,1.0
1028.0,2.0,88.38,77.4,92.67,85.19,82.94,94.7,80.2,81.87,2.0,9.0,1.0,8.0,2.0,3.0,#NULL!,1991.0,5.0,9.0,3.0,2.0,20.0,5.0,16.0,22.0,8.0,0.0
1029.0,2.0,77.05,80.81,70.3,81.45,81.0,72.49,71.1,81.09,2.0,10.0,2.0,9.0,4.0,4.0,#NULL!,1988.0,6.0,7.0,7.0,9.0,13.0,50.0,40.0,10.0,10.0,0.0
1030.0,2.0,83.93,85.63,85.17,88.88,83.85,86.14,84.31,84.77,2.0,35.0,3.0,12.0,4.0,4.0,#NULL!,1985.0,5.0,11.0,7.0,9.0,13.0,25.0,15.0,40.0,15.0,0.0
1031.0,2.0,85.04,85.63,85.17,88.88,85.63,88.88,84.31,84.77,2.0,16.0,3.0,9.0,4.0,4.0,#NULL!,1985.0,3.0,12.0,7.0,9.0,30.0,25.0,25.0,10.0,10.0,1.0
1032.0,2.0,77.81,72.37,63.08,77.77,71.51,72.49,75.68,73.66,1.0,15.0,2.0,9.0,6.0,6.0,2,1983.0,5.0,11.0,5.0,6.0,13.0,8.0,5.0,15.0,20.0,0.0
1033.0,2.0,87.81,82.63,66.69,77.77,74.69,75.03,68.95,74.44,2.0,27.0,1.0,2.0,3.0,2.0,#NULL!,1992.0,6.0,4.0,3.0,8.0,19.0,8.0,10.0,0.0,0.0,0.0
1034.0,2.0,77.99,74.76,74.05,74.5,69.73,64.12,73.35,66.23,2.0,35.0,1.0,13.0,4.0,5.0,2,1985.0,4.0,13.0,4.0,2.0,30.0,15.0,25.0,0.0,0.0,0.0
1035.0,2.0,64.12,66.69,66.69,66.66,63.1,66.66,66.67,63.33,2.0,15.0,2.0,6.0,2.0,3.0,#NULL!,1988.0,6.0,10.0,3.0,3.0,15.0,10.0,10.0,20.0,0.0,0.0
1036.0,2.0,86.7,79.83,85.17,88.88,87.09,86.14,86.59,85.54,2.0,10.0,3.0,1.0,4.0,4.0,#NULL!,1996.0,5.0,4.0,5.0,7.0,20.0,8.0,15.0,20.0,5.0,0.0
1037.0,2.0,93.53,93.22,85.17,96.3,88.81,94.17,91.04,92.2,2.0,25.0,1.0,18.0,3.0,5.0,1,1979.0,6.0,19.0,4.0,2.0,23.0,8.0,16.0,0.0,0.0,1.0
1038.0,2.0,41.7,35.77,37.09,37.48,33.32,39.15,35.62,37.0,2.0,29.0,2.0,2.0,5.0,6.0,1,1991.0,5.0,4.0,1.0,5.0,6.0,9.0,25.0,13.0,0.0,0.0
1039.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,10.0,2.0,8.0,2.0,3.0,#NULL!,1990.0,5.0,10.0,7.0,9.0,10.0,6.0,8.0,18.0,13.0,0.0
1040.0,2.0,82.8,79.47,81.56,84.72,81.0,83.06,79.88,78.11,2.0,40.0,2.0,20.0,3.0,5.0,1,1980.0,5.0,15.0,4.0,2.0,25.0,20.0,20.0,0.0,0.0,0.0
1041.0,2.0,88.54,83.93,85.17,92.56,87.79,77.77,88.87,84.77,2.0,40.0,2.0,20.0,5.0,6.0,1,1980.0,4.0,16.0,4.0,2.0,35.0,30.0,30.0,0.0,0.0,1.0
1042.0,2.0,83.01,82.07,77.81,81.93,75.99,85.81,82.41,85.54,1.0,5.0,2.0,10.0,4.0,2.0,#NULL!,1989.0,6.0,8.0,7.0,9.0,13.0,50.0,40.0,10.0,10.0,0.0
1043.0,2.0,82.47,83.52,77.81,85.61,79.54,86.14,82.16,81.09,2.0,36.0,1.0,9.0,4.0,5.0,2,1984.0,4.0,12.0,2.0,4.0,18.0,12.0,11.0,20.0,0.0,0.0
1044.0,2.0,64.66,74.52,77.81,77.77,77.6,77.77,79.87,77.76,1.0,21.0,1.0,7.0,3.0,5.0,1,1984.0,6.0,10.0,4.0,5.0,18.0,10.0,13.0,12.0,0.0,0.0
1045.0,2.0,72.1,74.8,74.05,77.77,74.52,75.03,64.37,70.76,2.0,37.0,1.0,10.0,4.0,5.0,2,1982.0,5.0,13.0,7.0,9.0,20.0,6.0,7.0,35.0,11.0,0.0
1046.0,2.0,73.93,69.08,74.05,74.5,72.91,75.03,73.2,73.66,2.0,30.0,1.0,10.0,3.0,5.0,1,1985.0,5.0,10.0,4.0,2.0,29.0,17.0,12.0,20.0,20.0,0.0
1047.0,2.0,79.84,81.09,77.81,81.45,84.08,83.06,82.35,85.54,2.0,15.0,2.0,9.0,2.0,3.0,#NULL!,1988.0,5.0,6.0,8.0,10.0,8.0,36.0,30.0,10.0,10.0,0.0
1048.0,2.0,73.15,74.52,70.44,77.77,84.02,75.23,82.16,77.76,2.0,26.0,1.0,6.0,3.0,2.0,#NULL!,1994.0,4.0,3.0,4.0,7.0,11.0,15.0,22.0,12.0,0.0,0.0
1049.0,2.0,73.93,76.91,70.44,74.08,72.91,83.6,82.35,84.77,2.0,35.0,1.0,13.0,2.0,3.0,#NULL!,1985.0,4.0,12.0,3.0,5.0,30.0,25.0,25.0,0.0,0.0,0.0
1050.0,2.0,85.23,94.5,92.67,88.88,88.93,91.63,88.69,77.76,2.0,35.0,3.0,9.0,4.0,5.0,1,1985.0,6.0,16.0,4.0,5.0,34.0,18.0,14.0,36.0,5.0,0.0
1051.0,2.0,73.21,74.8,70.44,77.77,77.76,77.77,79.87,77.76,2.0,12.0,1.0,5.0,5.0,6.0,1,1988.0,5.0,11.0,2.0,4.0,18.0,10.0,14.0,0.0,0.0,0.0
1052.0,2.0,77.07,67.1,59.33,74.5,61.64,64.45,57.84,62.98,1.0,8.0,1.0,4.0,4.0,5.0,2,1982.0,4.0,15.0,4.0,2.0,16.0,12.0,10.0,30.0,10.0,0.0
1053.0,2.0,66.28,76.39,66.69,84.72,82.78,75.03,79.74,77.42,1.0,19.0,1.0,1.0,3.0,5.0,1,1986.0,5.0,9.0,6.0,6.0,19.0,10.0,8.0,0.0,0.0,0.0
1054.0,2.0,72.1,72.12,70.3,70.82,63.41,71.62,64.52,67.43,1.0,16.0,1.0,6.0,3.0,5.0,1,1989.0,6.0,6.0,4.0,4.0,16.0,18.0,15.0,21.0,6.0,0.0
1055.0,2.0,70.57,68.68,70.44,66.66,71.67,71.95,73.38,70.33,1.0,15.0,1.0,6.0,2.0,3.0,#NULL!,1990.0,6.0,5.0,5.0,2.0,20.0,15.0,12.0,20.0,5.0,0.0
1056.0,2.0,73.08,75.17,70.44,74.5,74.69,71.95,75.48,69.98,2.0,33.0,1.0,6.0,3.0,5.0,1,1987.0,4.0,8.0,3.0,5.0,23.0,11.0,18.0,15.0,0.0,0.0
1057.0,2.0,59.26,44.97,55.58,52.28,69.67,72.81,55.56,54.34,2.0,31.0,2.0,10.0,3.0,2.0,#NULL!,1988.0,6.0,9.0,6.0,4.0,20.0,8.0,9.0,0.0,25.0,0.0
1058.0,2.0,79.84,80.77,81.56,81.03,83.85,80.52,86.6,77.76,1.0,10.0,2.0,5.0,5.0,6.0,1,1984.0,5.0,13.0,4.0,6.0,24.0,16.0,12.0,0.0,25.0,0.0
1059.0,2.0,82.23,85.91,81.56,88.88,83.85,85.81,82.15,84.77,2.0,35.0,1.0,8.0,3.0,5.0,1,1984.0,5.0,13.0,3.0,2.0,23.0,9.0,12.0,0.0,25.0,0.0
1060.0,2.0,75.42,69.69,70.44,85.19,79.54,80.52,73.52,74.01,2.0,30.0,1.0,10.0,5.0,6.0,1,1990.0,6.0,6.0,5.0,5.0,31.0,25.0,27.0,0.0,0.0,0.0
1061.0,2.0,80.58,78.01,85.17,77.77,76.69,79.99,82.35,76.99,2.0,5.0,1.0,3.0,3.0,5.0,1,1980.0,4.0,15.0,9.0,11.0,30.0,25.0,26.0,0.0,0.0,0.0
1062.0,2.0,72.82,69.12,66.69,70.82,71.67,74.7,73.32,70.33,2.0,16.0,1.0,12.0,5.0,6.0,1,1978.0,8.0,16.0,3.0,4.0,36.0,24.0,15.0,30.0,0.0,0.0
1083.0,2.0,97.08,95.98,96.28,95.82,87.26,94.7,93.26,92.2,2.0,47.0,1.0,16.0,3.0,5.0,1,1972.0,6.0,25.0,5.0,6.0,7.0,6.0,5.0,15.0,0.0,0.0
1084.0,2.0,83.21,84.65,81.56,88.88,85.63,83.6,84.49,84.77,1.0,35.0,1.0,8.0,5.0,6.0,1,1985.0,6.0,11.0,3.0,6.0,8.0,18.0,12.0,20.0,20.0,0.0
1085.0,2.0,67.74,72.12,70.44,63.4,54.24,61.38,69.01,69.98,2.0,20.0,1.0,6.0,1.0,1.0,#NULL!,1990.0,6.0,7.0,4.0,5.0,17.0,16.0,28.0,0.0,0.0,0.0
1086.0,2.0,86.35,84.65,77.81,77.77,77.76,77.77,73.4,74.09,2.0,15.0,3.0,8.0,6.0,6.0,2,1990.0,5.0,8.0,7.0,9.0,15.0,7.0,7.0,0.0,0.0,0.0
1087.0,2.0,65.59,66.69,66.69,74.5,66.65,66.66,66.67,66.66,1.0,10.0,2.0,7.0,3.0,5.0,1,1988.0,5.0,12.0,4.0,6.0,20.0,10.0,12.0,0.0,17.0,0.0
1088.0,2.0,94.63,98.77,88.92,99.98,93.89,96.92,93.26,99.98,2.0,30.0,2.0,2.0,3.0,5.0,1,1989.0,8.0,5.0,2.0,5.0,25.0,15.0,13.0,20.0,0.0,0.0
1089.0,2.0,66.18,78.56,66.69,70.4,60.78,58.3,64.25,51.79,2.0,5.0,2.0,5.0,3.0,2.0,#NULL!,1996.0,5.0,3.0,1.0,8.0,60.0,20.0,40.0,0.0,0.0,0.0
1090.0,2.0,77.81,74.11,81.41,77.77,74.69,80.31,71.04,70.33,1.0,10.0,2.0,4.0,4.0,2.0,#NULL!,1992.0,5.0,6.0,4.0,2.0,25.0,12.0,15.0,0.0,0.0,0.0
1091.0,2.0,77.99,76.18,74.05,74.5,74.46,83.39,71.1,76.99,2.0,30.0,2.0,6.0,3.0,5.0,1,1989.0,6.0,7.0,4.0,3.0,25.0,14.0,9.0,20.0,20.0,0.0
1092.0,2.0,85.55,80.48,74.05,74.5,82.78,80.85,84.31,92.98,2.0,35.0,1.0,11.0,5.0,6.0,1,1985.0,6.0,12.0,4.0,2.0,9.0,5.0,4.0,15.0,25.0,0.0
1093.0,2.0,94.33,93.09,85.17,88.88,93.72,94.17,93.26,92.2,1.0,9.0,2.0,3.0,5.0,6.0,1,1987.0,6.0,9.0,3.0,4.0,10.0,4.0,3.0,20.0,20.0,0.0
1094.0,2.0,68.73,69.98,62.94,66.66,66.65,75.03,73.34,69.98,2.0,20.0,2.0,4.0,4.0,4.0,#NULL!,1994.0,6.0,4.0,4.0,7.0,15.0,7.0,7.0,0.0,25.0,0.0
1095.0,2.0,74.25,86.89,81.56,81.45,79.0,83.6,82.21,78.11,2.0,10.0,4.0,5.0,5.0,5.0,2,1970.0,5.0,25.0,9.0,11.0,30.0,20.0,26.0,0.0,0.0,0.0
1096.0,2.0,72.82,71.14,66.69,69.92,69.73,69.74,71.04,69.98,2.0,20.0,2.0,4.0,4.0,4.0,#NULL!,1994.0,6.0,4.0,4.0,7.0,8.0,5.0,5.0,0.0,0.0,0.0
1097.0,2.0,52.81,59.84,44.45,59.71,60.4,63.26,57.85,66.31,2.0,5.0,3.0,5.0,3.0,2.0,#NULL!,1992.0,5.0,4.0,4.0,8.0,15.0,6.0,4.0,25.0,25.0,0.0
1098.0,2.0,75.78,74.52,77.81,81.03,72.75,72.49,80.07,74.44,2.0,40.0,1.0,15.0,3.0,5.0,1,1980.0,6.0,16.0,3.0,2.0,30.0,25.0,20.0,0.0,0.0,0.0
1099.0,2.0,73.93,77.4,74.05,78.66,74.52,75.03,75.49,74.44,2.0,35.0,1.0,15.0,3.0,5.0,1,1985.0,5.0,10.0,3.0,2.0,13.0,25.0,25.0,0.0,0.0,0.0
1100.0,2.0,77.27,83.48,81.56,80.56,77.6,77.77,80.07,81.44,2.0,31.0,1.0,10.0,3.0,2.0,#NULL!,1988.0,5.0,8.0,4.0,1.0,19.0,9.0,13.0,0.0,0.0,0.0
1101.0,2.0,82.23,79.07,81.56,74.5,81.0,83.6,80.05,77.76,1.0,10.0,1.0,5.0,3.0,5.0,1,1990.0,6.0,4.0,6.0,2.0,17.0,15.0,20.0,10.0,6.0,0.0
1102.0,2.0,79.84,83.52,85.17,81.03,81.0,83.6,84.49,85.54,1.0,25.0,2.0,3.0,2.0,3.0,#NULL!,1995.0,6.0,3.0,4.0,5.0,30.0,18.0,8.0,30.0,20.0,0.0
1123.0,2.0,85.97,81.09,77.81,88.88,90.34,85.81,82.15,81.09,2.0,25.0,1.0,8.0,3.0,2.0,#NULL!,1991.0,6.0,6.0,4.0,8.0,11.0,8.0,10.0,25.0,0.0,0.0
1124.0,2.0,61.66,71.08,48.36,66.13,44.87,91.09,55.62,49.97,2.0,38.0,1.0,11.0,3.0,5.0,1,1982.0,5.0,15.0,7.0,9.0,13.0,5.0,10.0,20.0,13.0,0.0
1125.0,2.0,61.84,74.23,55.58,89.35,68.49,71.95,66.65,67.35,2.0,27.0,2.0,7.0,6.0,6.0,2,1993.0,8.0,3.0,2.0,7.0,18.0,12.0,15.0,16.0,8.0,0.0
1126.0,2.0,46.53,84.92,81.56,85.61,85.32,91.63,82.15,85.54,1.0,20.0,2.0,5.0,5.0,5.0,3,1985.0,6.0,10.0,4.0,2.0,18.0,12.0,13.0,30.0,10.0,0.0
1127.0,2.0,71.68,72.12,70.44,77.77,72.91,72.49,71.04,70.33,1.0,5.0,2.0,10.0,1.0,1.0,#NULL!,1990.0,6.0,4.0,3.0,7.0,18.0,15.0,12.0,12.0,10.0,0.0
1128.0,2.0,75.78,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,30.0,1.0,10.0,3.0,5.0,1,1982.0,6.0,15.0,4.0,2.0,20.0,15.0,12.0,20.0,0.0,0.0
1129.0,2.0,88.92,90.18,88.92,88.88,85.79,88.88,95.55,92.98,2.0,20.0,2.0,15.0,3.0,5.0,1,1972.0,8.0,22.0,3.0,2.0,21.0,10.0,8.0,15.0,25.0,0.0
1130.0,2.0,80.77,87.65,88.92,81.45,80.78,83.6,82.16,81.87,2.0,39.0,1.0,15.0,4.0,5.0,2,1981.0,6.0,15.0,4.0,3.0,30.0,17.0,16.0,25.0,0.0,0.0
1131.0,2.0,64.43,72.41,70.44,70.34,68.12,74.7,75.49,77.76,2.0,9.0,1.0,3.0,3.0,5.0,1,1988.0,5.0,9.0,4.0,7.0,30.0,10.0,20.0,30.0,5.0,0.0
1132.0,2.0,80.38,81.5,81.56,81.93,85.85,86.14,77.77,85.54,1.0,15.0,1.0,10.0,3.0,5.0,1,1982.0,6.0,15.0,1.0,4.0,11.0,15.0,4.0,10.0,5.0,0.0
1133.0,2.0,80.38,84.1,70.44,88.88,79.48,88.88,84.49,77.34,1.0,21.0,1.0,7.0,3.0,5.0,1,1982.0,5.0,17.0,4.0,2.0,11.0,12.0,10.0,25.0,20.0,0.0
1134.0,2.0,81.36,78.38,85.17,81.45,82.55,83.06,86.41,81.09,2.0,39.0,1.0,20.0,4.0,5.0,2,1981.0,5.0,15.0,4.0,3.0,30.0,15.0,14.0,25.0,0.0,0.0
1135.0,2.0,74.25,74.43,74.05,74.08,79.37,74.7,77.64,69.98,2.0,20.0,2.0,10.0,5.0,6.0,1,1987.0,6.0,10.0,4.0,4.0,18.0,11.0,5.0,20.0,25.0,0.0
1136.0,2.0,91.68,86.67,92.53,96.72,93.89,83.6,82.15,87.67,2.0,17.0,3.0,7.0,3.0,5.0,1,1978.0,4.0,23.0,7.0,9.0,18.0,13.0,7.0,20.0,25.0,0.0
1137.0,2.0,63.74,59.27,51.82,63.4,63.64,71.95,73.38,66.66,2.0,32.0,1.0,6.0,3.0,5.0,1,1986.0,5.0,8.0,5.0,4.0,20.0,8.0,6.0,20.0,30.0,0.0
1138.0,2.0,87.03,74.92,55.72,67.55,71.83,82.53,75.47,78.11,2.0,30.0,2.0,18.0,5.0,6.0,2,1971.0,5.0,25.0,7.0,9.0,20.0,15.0,10.0,44.0,14.0,0.0
1139.0,2.0,77.81,77.8,70.3,74.5,71.45,77.77,77.77,77.76,2.0,26.0,1.0,3.0,2.0,3.0,#NULL!,1993.0,6.0,3.0,6.0,8.0,20.0,10.0,17.0,0.0,0.0,0.0
1140.0,2.0,72.59,78.66,59.33,85.61,77.7,85.81,73.32,81.09,1.0,28.0,2.0,7.0,3.0,2.0,#NULL!,1990.0,6.0,6.0,4.0,2.0,20.0,13.0,10.0,20.0,0.0,0.0
1141.0,2.0,80.38,74.52,66.69,76.87,79.54,80.52,75.68,77.76,2.0,12.0,2.0,8.0,5.0,6.0,1,1986.0,6.0,11.0,4.0,6.0,30.0,17.0,18.0,10.0,0.0,0.0
1142.0,2.0,75.78,73.67,63.08,70.34,69.67,71.95,62.42,67.08,2.0,20.0,2.0,5.0,3.0,5.0,1,1988.0,6.0,7.0,4.0,4.0,30.0,10.0,11.0,20.0,20.0,0.0
1143.0,2.0,79.84,79.07,81.56,81.03,80.84,77.77,82.35,70.33,2.0,18.0,2.0,2.0,3.0,5.0,1,1982.0,5.0,15.0,4.0,7.0,11.0,10.0,18.0,0.0,0.0,0.0
1144.0,2.0,72.59,74.3,85.17,66.19,71.3,75.23,66.53,69.21,2.0,30.0,3.0,7.0,5.0,6.0,2,1990.0,6.0,6.0,3.0,5.0,12.0,7.0,9.0,20.0,10.0,0.0
1145.0,2.0,74.82,74.15,81.56,84.72,74.69,77.77,77.77,88.87,1.0,8.0,1.0,5.0,3.0,2.0,#NULL!,1995.0,6.0,1.0,2.0,8.0,14.0,8.0,10.0,0.0,25.0,0.0
1146.0,2.0,79.64,63.94,55.58,52.75,49.45,55.22,62.14,51.87,1.0,21.0,1.0,16.0,3.0,5.0,1,1984.0,6.0,16.0,5.0,1.0,14.0,32.0,31.0,10.0,5.0,0.0
1147.0,2.0,77.81,74.11,70.3,77.77,71.45,77.77,77.77,77.76,2.0,25.0,1.0,3.0,3.0,2.0,#NULL!,1994.0,6.0,3.0,3.0,8.0,14.0,10.0,15.0,0.0,0.0,0.0
1148.0,2.0,71.36,63.4,62.94,71.24,67.9,66.99,60.13,58.45,2.0,6.0,1.0,3.0,3.0,5.0,1,1985.0,6.0,12.0,2.0,7.0,19.0,16.0,10.0,30.0,5.0,0.0
1149.0,2.0,72.41,72.41,59.33,74.08,71.67,69.41,73.34,77.76,2.0,35.0,2.0,10.0,3.0,5.0,1,1984.0,6.0,12.0,3.0,7.0,20.0,7.0,8.0,0.0,30.0,0.0
1150.0,2.0,79.66,64.67,66.69,66.66,69.9,69.41,71.04,73.66,1.0,35.0,1.0,10.0,3.0,5.0,1,1984.0,6.0,12.0,3.0,7.0,20.0,10.0,8.0,0.0,35.0,0.0
1151.0,2.0,76.88,76.17,70.44,76.87,69.51,80.52,75.45,71.11,2.0,4.0,2.0,8.0,3.0,5.0,1,1990.0,5.0,10.0,3.0,3.0,37.0,35.0,20.0,20.0,10.0,0.0
1152.0,2.0,63.55,58.15,66.69,70.34,70.06,66.66,59.93,62.55,2.0,31.0,1.0,8.0,3.0,2.0,#NULL!,1988.0,6.0,6.0,5.0,6.0,8.0,6.0,12.0,0.0,20.0,0.0
1153.0,2.0,73.33,74.11,77.81,77.77,71.67,77.77,77.97,77.76,2.0,23.0,2.0,2.0,3.0,2.0,#NULL!,1997.0,5.0,3.0,4.0,8.0,15.0,10.0,9.0,45.0,5.0,0.0
1154.0,2.0,82.23,77.23,73.9,85.61,68.43,73.83,75.47,77.76,2.0,28.0,2.0,6.0,3.0,5.0,1,1991.0,5.0,6.0,4.0,3.0,18.0,9.0,10.0,15.0,0.0,0.0
1155.0,2.0,82.23,76.95,74.05,70.82,74.69,78.1,75.48,70.33,1.0,20.0,2.0,6.0,3.0,5.0,1,1986.0,5.0,10.0,4.0,2.0,20.0,12.0,9.0,0.0,0.0,0.0
1156.0,2.0,94.45,99.03,88.92,99.98,92.11,99.99,97.7,99.98,2.0,30.0,1.0,2.0,3.0,5.0,1,1989.0,8.0,5.0,2.0,5.0,11.0,9.0,12.0,25.0,0.0,0.0
1157.0,2.0,82.09,78.56,70.44,84.72,77.93,72.49,66.6,81.44,2.0,26.0,2.0,3.0,2.0,3.0,#NULL!,1993.0,6.0,4.0,6.0,4.0,11.0,9.0,14.0,0.0,0.0,0.0
1158.0,2.0,53.19,54.66,44.75,70.34,63.8,66.34,82.35,74.51,1.0,9.0,2.0,2.0,5.0,5.0,2,1990.0,6.0,8.0,2.0,2.0,14.0,23.0,12.0,32.0,12.0,0.0
1159.0,2.0,81.75,83.2,74.2,85.61,73.22,78.31,86.79,80.67,2.0,15.0,2.0,8.0,4.0,6.0,1,1990.0,6.0,9.0,6.0,5.0,14.0,6.0,10.0,20.0,10.0,0.0
1160.0,2.0,75.78,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,37.0,1.0,10.0,3.0,5.0,1,1982.0,6.0,15.0,4.0,2.0,15.0,8.0,7.0,40.0,0.0,0.0
1161.0,2.0,83.87,84.64,81.56,84.24,86.71,73.02,75.71,80.32,2.0,46.0,1.0,6.0,6.0,6.0,1,1974.0,6.0,23.0,7.0,9.0,15.0,12.0,10.0,26.0,15.0,0.0
1162.0,2.0,71.68,77.04,66.69,81.03,79.06,72.49,79.87,67.43,2.0,30.0,2.0,15.0,3.0,5.0,1,1986.0,5.0,13.0,4.0,3.0,24.0,8.0,7.0,20.0,25.0,0.0
1163.0,2.0,61.66,71.71,85.17,63.44,61.22,58.83,73.43,64.45,2.0,42.0,1.0,15.0,4.0,6.0,1,1978.0,6.0,18.0,4.0,4.0,18.0,10.0,12.0,34.0,8.0,0.0
1164.0,2.0,83.21,80.2,74.2,89.3,78.84,80.52,82.15,77.76,1.0,15.0,1.0,6.0,4.0,6.0,1,1991.0,5.0,6.0,4.0,8.0,15.0,10.0,9.0,0.0,13.0,0.0
1165.0,2.0,77.78,79.95,70.44,73.61,79.48,77.77,75.48,74.44,2.0,39.0,1.0,15.0,6.0,6.0,2,1981.0,5.0,19.0,3.0,2.0,20.0,10.0,16.0,21.0,5.0,0.0
1166.0,2.0,73.21,75.78,66.69,66.66,69.9,69.08,73.2,70.76,1.0,21.0,1.0,5.0,3.0,5.0,1,1984.0,5.0,10.0,5.0,2.0,20.0,12.0,10.0,38.0,0.0,0.0
1167.0,2.0,72.67,68.93,66.69,69.92,66.88,77.77,77.76,66.66,2.0,25.0,2.0,5.0,3.0,2.0,#NULL!,1995.0,6.0,2.0,4.0,8.0,30.0,15.0,10.0,0.0,0.0,0.0
1168.0,2.0,63.14,59.92,51.82,40.75,51.0,55.02,73.19,55.47,2.0,19.0,2.0,6.0,5.0,6.0,1,1974.0,5.0,22.0,2.0,3.0,30.0,12.0,18.0,0.0,0.0,0.0
1169.0,2.0,53.73,55.84,44.6,54.65,44.37,44.98,48.65,52.57,2.0,12.0,1.0,4.0,4.0,5.0,2,1993.0,5.0,5.0,3.0,5.0,80.0,70.0,54.0,0.0,0.0,0.0
1170.0,2.0,82.28,88.92,85.17,81.45,85.85,86.14,82.35,85.54,2.0,11.0,2.0,7.0,3.0,2.0,#NULL!,1989.0,5.0,7.0,4.0,1.0,13.0,40.0,30.0,10.0,10.0,0.0
